34.14548873833612E6|(7.183792309372301E-3,-6.377697600518891E-6)
33.49654391578287E6|(7.184072474209062E-3,-5.820511662309196E-6)
32.85993247600665E6|(7.184347422239276E-3,-5.274396838677468E-6)
32.23542001952473E6|(7.184617249905173E-3,-4.739124612008452E-6)
31.62277660168389E6|(7.184882051844253E-3,-4.214471486204947E-6)
31.02177664799511E6|(7.185194834668121E-3,-3.653759703197377E-6)
30.43219887107731E6|(7.185501865057693E-3,-3.103982960700940E-6)
29.85382618917968E6|(7.185803246255424E-3,-2.564922671488038E-6)
29.28644564625245E6|(7.186099079707816E-3,-2.036364820725948E-6)
28.72984833353673E6|(7.186389465096530E-3,-1.518099862844713E-6)
28.18382931264462E6|(7.186674500369089E-3,-1.009922621013229E-6)
27.64818754010115E6|(7.187022152073085E-3,-474.2579266556830E-9)
27.12272579332035E6|(7.187363408127883E-3,51.22245397379700E-9)
26.60725059798817E6|(7.187698382716903E-3,566.7126531228149E-9)
26.10157215682544E6|(7.188027188098919E-3,1.072403070264549E-6)
25.60550427970483E6|(7.188349934635762E-3,1.568480445052133E-6)
25.11886431509587E6|(7.188666730821179E-3,2.055127929378198E-6)
24.64147308281288E6|(7.189074294340273E-3,2.560530925477169E-6)
24.17315480804110E6|(7.189474299135436E-3,3.056571357367173E-6)
23.71373705661661E6|(7.189866881926393E-3,3.543418464040699E-6)
23.26305067153632E6|(7.190252177091677E-3,4.021238572661363E-6)
22.82092971067456E6|(7.190630316701094E-3,4.490195142781674E-6)
22.38721138568345E6|(7.191001430555415E-3,4.950448811782821E-6)
21.96173600205441E6|(7.191508289636450E-3,5.424668413046083E-6)
21.54434690031888E6|(7.192005659184634E-3,5.890309256628010E-6)
21.13489039836651E6|(7.192493713954706E-3,6.347518426572773E-6)
20.73321573485959E6|(7.192972625601124E-3,6.796440791368664E-6)
20.33917501372296E6|(7.193442562728266E-3,7.237219025373697E-6)
19.95262314968884E6|(7.193903690939881E-3,7.669993630601677E-6)
19.57341781487664E6|(7.194565005555119E-3,8.121805308466807E-6)
19.20141938638805E6|(7.195213856784648E-3,8.565600230946594E-6)
18.83649089489804E6|(7.195850477187058E-3,9.001509616156121E-6)
18.47849797422294E6|(7.196475095107274E-3,9.429662969597751E-6)
18.12730881184702E6|(7.197087934721978E-3,9.850188084958519E-6)
17.78279410038925E6|(7.197689216111520E-3,10.26321104940889E-6)
17.44482698999256E6|(7.198575770583551E-3,10.71802615168567E-6)
17.11328304161783E6|(7.199445568833991E-3,11.16487142905756E-6)
16.78804018122562E6|(7.200298925456814E-3,11.60387329376515E-6)
16.46897865482870E6|(7.201136149232628E-3,12.03515668085256E-6)
16.15598098439876E6|(7.201957543231541E-3,12.45884504239792E-6)
15.84893192461115E6|(7.202763404914670E-3,12.87506034308590E-6)
15.54771842041175E6|(7.203958996066915E-3,13.38301691316578E-6)
15.25222956539020E6|(7.205131988428926E-3,13.88211246363412E-6)
14.96235656094435E6|(7.206282806434629E-3,14.37248594562912E-6)
14.67799267622071E6|(7.207411866693696E-3,14.85427476346561E-6)
14.39903320881634E6|(7.208519578098799E-3,15.32761475658650E-6)
14.12537544622755E6|(7.209606341963632E-3,15.79264019102344E-6)
13.85691862803129E6|(7.211201784717297E-3,16.43702302360783E-6)
13.59356390878527E6|(7.212767110628050E-3,17.07015718584993E-6)
13.33521432163325E6|(7.214302883839462E-3,17.69221946107447E-6)
13.08177474260195E6|(7.215809658193077E-3,18.30338466258321E-6)
12.83315185557652E6|(7.217287977321080E-3,18.90382559023991E-6)
12.58925411794168E6|(7.218738374827243E-3,19.49371302119005E-6)
12.34999172687585E6|(7.220821397315499E-3,20.39824959545715E-6)
12.11527658628589E6|(7.222865158183370E-3,21.28697001336740E-6)
11.88502227437019E6|(7.224870390632599E-3,22.16012408480145E-6)
11.65914401179832E6|(7.226837814499435E-3,23.01795875095935E-6)
11.43755863049538E6|(7.228768136438667E-3,23.86071804827355E-6)
11.22018454301964E6|(7.230662050153633E-3,24.68864309921892E-6)
11.00694171252210E6|(7.233303056222652E-3,26.02151291638767E-6)
10.79775162327710E6|(7.235894317996545E-3,27.33105459833948E-6)
10.59253725177289E6|(7.238436762712985E-3,28.61763766977752E-6)
10.39122303835169E6|(7.240931300880656E-3,29.88162741691336E-6)
10.19373485938873E6|(7.243378826411247E-3,31.12338476960322E-6)
10.00000000000000E6|(7.245780216905176E-3,32.34326629169757E-6)
31.02177664799556E9|(7.360089955604947E-3,1.603230633439254E-3)
41.36820402388583E9|(2.570563067489907E-3,-7.268011548973657E-3)
40.58198942243872E9|(3.151489266313212E-3,-7.666995858748525E-3)
31.62277660168435E9|(8.183525804357106E-3,1.395164985588917E-3)
39.81071705535046E9|(3.870689525744662E-3,-8.035638830354961E-3)
32.23542001952520E9|(9.093167978458676E-3,960.6762879760123E-6)
39.05410294116451E9|(4.756293869903915E-3,-8.332970292049180E-3)
32.85993247600713E9|(10.02174003116900E-3,217.6499460505252E-6)
38.31186849557357E9|(5.828287945871510E-3,-8.491138350466549E-3)
33.49654391578336E9|(10.83872669651121E-3,-896.5956338810314E-6)
37.58374042884510E9|(7.079117458600842E-3,-8.410947320524990E-3)
34.14548873833663E9|(11.35366242216734E-3,-2.370991201583085E-3)
36.86945064519643E9|(8.442184792544565E-3,-7.972618444570166E-3)
36.16873614408225E9|(9.763851865769517E-3,-7.078097547977859E-3)
34.80700588428474E9|(11.37461210437975E-3,-4.066685483737281E-3)
35.48133892335819E9|(10.81469750279302E-3,-5.725447522417715E-3)
